0,920000000000000845049
1,920000000000000854191
2,920000000000000856408
3,920000000000000848958
4,920000000000000828511
5,920000000000003412102
6,920000000000000910397
7,920000000000000808529
8,920000000000003105630
9,920000000000001185399
10,920000000000001185398
11,920000000000001185397
12,920000000000003297474
13,920000000000003235763
14,920000000000001185400
15,920000000000001185395
16,920000000000001185388
17,920000000000001185392
18,920000000000003850748
19,920000000000003789508
20,920000000000002988728
21,920000000000001185382
22,920000000000001185387
23,920000000000001185378
24,920000000000001185376
25,920000000000001185385
26,920000000000001185384
27,920000000000001185383
28,920000000000001185374
29,920000000000001185373
30,920000000000002865413
31,920000000000001185367
32,920000000000001185372
33,920000000000001185371
34,920000000000001185366
35,920000000000004093425
36,920000000000004093426
37,920000000000004490137
38,920000000000003850860
39,920000000000000284619
40,920000000000000809471
41,920000000000000807395
42,920000000000000807401
43,920000000000000805910
44,920000000000000841644
45,920000000000000852993
46,920000000000000854594
47,920000000000000855862
48,920000000000000855637
49,920000000000000855073
50,920000000000000853912
51,920000000000000847900
52,920000000000000852660
53,920000000000000852360
54,920000000000000852950
55,920000000000000852395
56,920000000000000846157
57,920000000000000772179
58,920000000000000847836
59,920000000000000845648
60,920000000000000835730
61,920000000000000835394
62,920000000000000891610
63,920000000000000882398
64,920000000000000884889
65,920000000000000791784
66,920000000000000791795
67,920000000000000825439
68,920000000000000830143
69,920000000000000828209
70,920000000000000826128
71,920000000000000827633
72,920000000000000828335
73,920000000000000826535
74,920000000000000827164
75,920000000000000788419
76,920000000000000787121
77,920000000000000789691
78,920000000000000785514
79,920000000000000804999
80,920000000000000901498
81,920000000000000899820
82,920000000000000900748
83,920000000000000900377
84,920000000000000899932
85,920000000000000900957
86,920000000000001153926
87,920000000000001153929
88,920000000000001152769
89,920000000000001152771
90,920000000000001152772
91,920000000000001152773
92,920000000000001152774
93,920000000000001152776
94,920000000000001152778
95,920000000000001152779
96,920000000000001152780
97,920000000000001152782
98,920000000000001152785
99,920000000000001152792
100,920000000000001152794
101,920000000000001152796
102,920000000000001152797
103,920000000000001152798
104,920000000000001152800
105,920000000000001151669
106,920000000000001151670
107,920000000000001151671
108,920000000000001151672
109,920000000000001151673
110,920000000000001151674
111,920000000000001151675
112,920000000000001151676
113,920000000000001151677
114,920000000000001151678
115,920000000000001151679
116,920000000000001151680
117,920000000000001151681
118,920000000000001151682
119,920000000000001151683
120,920000000000001151684
121,920000000000001151685
122,920000000000001151686
123,920000000000001151687
124,920000000000001151688
125,920000000000001151689
126,920000000000001151690
127,920000000000001151691
128,920000000000001151692
129,920000000000001151693
130,920000000000001151694
131,920000000000001151695
132,920000000000001151696
133,920000000000001151697
134,920000000000001153328
135,920000000000001153330
136,920000000000001152204
137,920000000000001152205
138,920000000000001152206
139,920000000000001152207
140,920000000000001152208
141,920000000000001152209
142,920000000000001152210
143,920000000000001152211
144,920000000000001152212
145,920000000000001152213
146,920000000000001152214
147,920000000000001152215
148,920000000000001152216
149,920000000000001152217
150,920000000000001152218
151,920000000000001152220
152,920000000000001152221
153,920000000000001152222
154,920000000000001152224
155,920000000000001152225
156,920000000000001152227
157,920000000000001152229
158,920000000000001153925
159,920000000000001151103
160,920000000000001151104
161,920000000000001151105
162,920000000000001151108
163,920000000000001151110
164,920000000000001151112
165,920000000000001151113
166,920000000000001151115
167,920000000000001151116
168,920000000000001151119
169,920000000000001151125
170,920000000000001151127
171,920000000000001151128
172,920000000000001151130
173,920000000000003746287
174,920000000000003789610
175,920000000000003789617
176,920000000000003789624
177,920000000000003783410
178,920000000000003781471
179,920000000000003842788
180,920000000000003912530
181,920000000000003912538
182,920000000000003912539
183,920000000000003358910
184,920000000000003352495
185,920000000000003235880
186,920000000000003235896
187,920000000000003297576
188,920000000000003174060
189,920000000000003174094
190,920000000000003174123
191,920000000000003050309
192,920000000000003050322
193,920000000000003167664
194,920000000000003165677
195,920000000000003598759
196,920000000000003543863
197,920000000000003537499
198,920000000000003536400
199,920000000000003596944
200,920000000000003727900
201,920000000000003727909
202,920000000000003720602
203,920000000000003605046
204,920000000000003605047
205,920000000000003605063
206,920000000000003666388
207,920000000000003660217
208,920000000000003999473
209,920000000000003413227
210,920000000000003413821
211,920000000000003414055
212,920000000000003420186
213,920000000000003420197
214,920000000000003420209
215,920000000000003481986
216,920000000000003475740
217,920000000000001645654
218,920000000000002920788
219,920000000000002988852
220,920000000000002982657
221,920000000000002236289
222,920000000000000910851
223,920000000000000911491
224,920000000000000912353
225,920000000000000909721
226,920000000000000911410
227,920000000000000797918
228,920000000000000800426
229,920000000000000797239
230,920000000000000797151
231,920000000000003112038
232,920000000000003112058
233,920000000000000057006
234,920000000000003104617
235,920000000000003104740
236,920000000000003112066
237,920000000000002927100
238,920000000000002927119
239,920000000000002927138
240,920000000000002927147
241,920000000000003904984
242,920000000000003912531
243,920000000000000853061
244,920000000000001176925
245,920000000000000842785
246,920000000000000853024
247,920000000000000848469
248,920000000000000788003
249,920000000000001752450
250,920000000000001756249
251,920000000000008401636
252,920000000000007977183
253,920000000000000397207
254,920000000000000523256
255,920000000000000053372
256,920000000000001554436
257,920000000000001512051
258,920000000000001512064
259,920000000000001512079
260,920000000000001512680
261,920000000000001513928
262,920000000000003007127
263,920000000000003073348
264,920000000000003003345
265,920000000000002996822
266,920000000000003184479
267,920000000000003060244
268,920000000000003254477
269,920000000000003254494
270,920000000000003500702
271,920000000000003572303
272,920000000000003566785
273,920000000000003566786
274,920000000000003566787
275,920000000000003566799
276,920000000000003506106
277,920000000000003495394
278,920000000000003623790
279,920000000000002440231
280,920000000000002426313
281,920000000000002387100
282,920000000000003382790
283,920000000000003312035
284,920000000000002888684
285,920000000000003746288
286,920000000000003689538
287,920000000000003633920
288,920000000000003673741
289,920000000000003628126
290,920000000000003737861
291,920000000000003808021
292,920000000000003756416
293,920000000000003756417
294,920000000000001792018
295,920000000000002043294
296,920000000000002035128
297,920000000000001592360
298,920000000000001592361
299,920000000000001592364
300,920000000000001592366
301,920000000000001592368
302,920000000000001592369
303,920000000000001592370
304,920000000000001592371
305,920000000000001594247
306,920000000000001614859
307,920000000000001619549
308,920000000000001619550
309,920000000000001619551
310,920000000000001619554
311,920000000000001619555
312,920000000000001619556
313,920000000000001619560
314,920000000000001619561
315,920000000000001619562
316,920000000000001619563
317,920000000000001645659
318,920000000000001845338
319,920000000000002514438
320,920000000000002514440
321,920000000000002515918
322,920000000000002493739
323,920000000000002485263
324,920000000000002233453
325,920000000000002236871
326,920000000000002236876
327,920000000000002236878
328,920000000000002236879
329,920000000000002236883
330,920000000000002236884
331,920000000000002236885
332,920000000000002236886
333,920000000000002236887
334,920000000000002236888
335,920000000000002236889
336,920000000000002236890
337,920000000000002236893
338,920000000000002236895
339,920000000000002236897
340,920000000000002236899
341,920000000000002236900
342,920000000000002236901
343,920000000000002236902
344,920000000000002236903
345,920000000000002236904
346,920000000000002236907
347,920000000000002237135
348,920000000000002237725
349,920000000000002235287
350,920000000000002235661
351,920000000000002235662
352,920000000000002235663
353,920000000000002236257
354,920000000000002236284
355,920000000000002236285
356,920000000000002236286
357,920000000000002236287
358,920000000000002236288
359,920000000000002236290
360,920000000000001592965
361,920000000000001592972
362,920000000000001592977
363,920000000000003012040
364,920000000000002849245
365,920000000000002698187
366,920000000000002664538
367,920000000000002627698
368,920000000000002022719
369,920000000000002055438
370,920000000000001785021
371,920000000000001798149
372,920000000000001800317
373,920000000000002264895
374,920000000000002226085
375,920000000000002005231
376,920000000000002005234
377,920000000000002005237
378,920000000000002005238
379,920000000000002005240
380,920000000000002005241
381,920000000000002011037
382,920000000000002013224
383,920000000000002013225
384,920000000000002013227
385,920000000000002013229
386,920000000000002013820
387,920000000000002013839
388,920000000000002013841
389,920000000000002013843
390,920000000000002013849
391,920000000000002013855
392,920000000000002014434
393,920000000000002014437
394,920000000000002014438
395,920000000000002014451
396,920000000000002014460
397,920000000000002014461
398,920000000000002014462
399,920000000000002014464
400,920000000000002014465
401,920000000000002014468
402,920000000000001711606
403,920000000000001721022
404,920000000000002935064
405,920000000000000853388
406,920000000000010948583
407,920000000000002029359
408,920000000000005746682
409,920000000000003869175
410,920000000000003869195
411,920000000000003817130
412,920000000000000796986
413,920000000000000787054
414,920000000000003291106
415,920000000000003623826
416,920000000000003746527
417,920000000000000894138
418,920000000000001619547
419,920000000000003012048
420,920000000000001185369
421,920000000000001184734
422,920000000000003235750
423,920000000000001184732
424,920000000000001184731
425,920000000000001184730
426,920000000000002926996
427,920000000000001184729
428,920000000000001184728
429,920000000000001184727
430,920000000000001184725
431,920000000000003727806
432,920000000000002865412
433,920000000000003481859
434,920000000000001184726
435,920000000000001184721
436,920000000000004093444
437,920000000000000854112
438,920000000000000251663
439,920000000000000270432
440,920000000000000805746
441,920000000000000806928
442,920000000000000809544
443,920000000000000842733
444,920000000000000843881
445,920000000000000843308
446,920000000000000843325
447,920000000000000854881
448,920000000000000854041
449,920000000000000854345
450,920000000000000855894
451,920000000000000853128
452,920000000000000854133
453,920000000000000853556
454,920000000000000853557
455,920000000000000855432
456,920000000000000853620
457,920000000000000853913
458,920000000000000855789
459,920000000000000853931
460,920000000000000852132
461,920000000000000846160
462,920000000000000848393
463,920000000000000788971
464,920000000000000788974
465,920000000000000835990
466,920000000000000836783
467,920000000000000837466
468,920000000000000834687
469,920000000000000834762
470,920000000000000831111
471,920000000000000835139
472,920000000000000891688
473,920000000000000891585
474,920000000000000885253
475,920000000000000890204
476,920000000000000881595
477,920000000000000779011
478,920000000000000782484
479,920000000000000778223
480,920000000000000824612
481,920000000000000824638
482,920000000000000824676
483,920000000000000826466
484,920000000000000825672
